 2297,  3144, 10578, 10446, 11070, 29870, 29871, 29872, 29873
 2298, 11920, 11429, 11462,  3093, 29874, 29875, 29876, 29877
 2299, 12350, 11920,  3093, 12216, 29878, 29877, 29879, 29880
 2300, 13353, 12722,  3038, 18118, 29881, 29882, 29883, 29884
 2301,  2989, 14667, 13510, 13105, 29885, 29886, 29887, 29888
 2302,  2935, 14806, 14575, 18117, 29889, 29890, 29891, 29892
 2303, 16114, 15860, 15952, 16170, 29893, 29894, 29895, 29896
 2304, 16739, 16424, 16632,  2772, 29897, 29898, 29899, 29900
 2305, 19230, 17027, 16852, 17009, 29901, 29902, 29903, 29904
 2306, 19416, 19611, 19612, 17217, 29905, 29906, 29907, 29908
 2307, 17321, 17347, 17314, 17307, 29909, 29910, 29911, 29912
 2308, 20412, 17309,  2558, 17232, 29913, 29914, 29915, 29916
 2309, 17164,  2506, 16969, 17118, 29917, 29850, 29918, 29919
 2310, 17062, 20634, 17137, 17245, 29920, 29921, 29922, 29923
 2311, 16935,  2399, 16953,  2400, 29924, 29925, 29926, 29927
 2312,   969, 16791, 16868, 17038, 29928, 29929, 29930, 29931
 2313, 20939, 16868, 16791, 16318, 29932, 29929, 29933, 29934
 2314, 10447,   174,  3356, 10577, 29868, 29935, 29936, 29937
 2315, 10447, 10577, 11022,  3145, 29937, 29938, 29939, 29940
 2316, 11846, 11781,  3093, 11462, 29941, 29942, 29876, 29943
 2317, 12917, 11781,  3094, 12425, 29944, 29945, 29946, 29947
 2318, 18118,  3039, 13048, 13487, 29948, 29949, 29950, 29951
 2319,  2990, 14082, 13487, 13048, 29952, 29953, 29950, 29954
 2320, 14730,  2936, 15129, 15156, 29955, 29956, 29957, 29958
 2321, 15864, 15627,  2882, 16286, 29959, 29960, 29961, 29962
 2322, 16327,  2828, 19204, 16542, 29963, 29964, 29965, 29966
 2323, 16542, 16960, 16802, 16757, 29967, 29968, 29969, 29970
 2324,  2613, 17378, 20302, 20326, 29971, 29972, 29973, 29974
 2325, 17444, 17382, 17395, 17431, 29975, 29976, 29977, 29978
 2326, 17327, 17382, 17428, 17368, 29979, 29980, 29981, 29982
 2327, 17350, 17224, 17279, 17404, 29983, 29984, 29985, 29986
 2328,  2400, 17193, 17140, 17083, 29987, 29988, 29989, 29990
 2329, 17038, 17083, 20796,   969, 29991, 29992, 29993, 29931
 2330, 17201, 20796, 17083, 17140, 29994, 29992, 29989, 29995
 2331, 10448,   173,  3355, 10576, 29996, 29997, 29998, 29999
 2332, 10448, 10576, 10921,  3146, 29999, 30000, 30001, 30002
 2333, 12033, 10921,  3147, 17557, 30003, 30004, 30005, 30006
 2334, 12125, 11954,  3095, 12124, 30007, 30008, 30009, 30010
 2335, 13212, 12552,  3040, 13842, 30011, 30012, 30013, 30014
 2336, 13802,  2991, 13933, 14429, 30015, 30016, 30017, 30018
 2337, 18907, 18833,  2937, 15189, 30019, 30020, 30021, 30022
 2338, 15745,  2883, 15796, 16219, 30023, 30024, 30025, 30026
 2339, 16279,  2829, 16550, 19090, 30027, 30028, 30029, 30030
 2340, 17012, 16836, 17080, 19785, 30031, 30032, 30033, 30034
 2341, 17282, 17235,  2667, 20289, 30035, 30036, 30037, 30038
 2342, 17483, 17452, 17466, 17477, 30039, 30040, 30041, 30042
 2343, 17367, 17366,  2454, 17350, 30043, 30044, 30045, 30046
 2344, 17204, 17271, 17361, 17138, 30047, 30048, 30049, 30050
 2345, 20930, 20931, 17065, 20867, 30051, 30052, 30053, 30054
 2346, 17204, 20930, 20867, 17271, 30055, 30054, 30056, 30047
 2347, 10449,   172,  3354, 10575, 30057, 30058, 30059, 30060
 2348, 10449, 10575, 10922,  3147, 30060, 30061, 30062, 30063
 2349, 11372, 10922,  3148, 11320, 30064, 30065, 30066, 30067
 2350, 11950,  3096, 17991, 12426, 30068, 30069, 30070, 30071
 2351, 12749,  3041, 13214,  3040, 30072, 30073, 30074, 30075
 2352, 13799,  2992, 14356, 13930, 30076, 30077, 30078, 30079
 2353, 14855, 18879, 18790,  2938, 30080, 30081, 30082, 30083
 2354, 15431, 18992, 15857, 15558, 30084, 30085, 30086, 30087
 2355, 16732, 16475,  2830, 16644, 30088, 30089, 30090, 30091
 2356, 17017, 17084, 16914,  2775, 30092, 30093, 30094, 30095
 2357, 17242, 17285, 17173,  2722, 30096, 30097, 30098, 30099
 2358, 17388, 17419, 17339,  2668, 30100, 30101, 30102, 30103
 2359, 17492, 20589, 17484, 20554, 30104, 30105, 30106, 30107
 2360, 17411,  2455, 17470,  2456, 30108, 30109, 30110, 30111
 2361,  2402, 17369, 17317, 17265, 30112, 30113, 30114, 30115
 2362, 20688, 17161, 17210,   972, 30116, 30117, 30118, 30119
 2363, 17211, 17119,   971, 17268, 30120, 21741, 30121, 30122
 2364, 10450,   171,  3353, 10574, 30123, 30124, 30125, 30126
 2365, 11110, 11775, 11320,  3148, 30127, 30128, 30066, 30129
 2366, 17827, 17706,  3097, 12215, 30130, 30131, 30132, 30133
 2367, 12856,  3042, 13367, 18189, 30134, 30135, 30136, 30137
 2368, 14080, 13738,  2993, 14001, 30138, 30139, 30140, 30141
 2369, 14580,  2939, 15163, 14781, 30142, 30143, 30144, 30145
 2370, 15395,  2885, 15580, 15958, 30146, 30147, 30148, 30149
 2371,  2775, 16644, 16733, 16834, 30150, 30151, 30152, 30153
 2372, 17079, 16834, 17000,  2723, 30154, 30155, 30156, 30157
 2373, 17284, 17159, 20048, 20044, 30158, 30159, 30160, 30161
 2374, 17480,  2563, 17488, 17457, 30162, 30163, 30164, 30165
 2375, 17494, 17489, 17493, 17495, 30166, 30167, 30168, 30169
 2376, 17476, 17461, 20727,  2456, 30170, 30171, 30172, 30173
 2377, 17407, 17440, 17426,  2404, 30174, 30175, 30176, 30177
 2378, 20787, 17212,   972, 17210, 30178, 21744, 30118, 30179
 2379,   169, 10452, 10451,   170, 30180, 30181, 30182, 30183
 2380, 11464, 11436, 11928,  3097, 30184, 30185, 30186, 30187
 2381, 12339, 12295, 12618, 18026, 30188, 30189, 30190, 30191
 2382, 12618,  3043, 13159, 18188, 30192, 30193, 30194, 30195
 2383, 14681, 13481, 18463,  2994, 30196, 30197, 30198, 30199
 2384,  2940, 14807, 14557, 14681, 30200, 30201, 30202, 30203
 2385, 19291, 15947, 16108, 19479, 30204, 30205, 30206, 30207
 2386, 16579, 16108, 16173, 16324, 30208, 30209, 30210, 30211
 2387, 16995, 17054, 17000, 16816, 30212, 30213, 30214, 30215
 2388, 17241, 17286, 17168,  2724, 30216, 30217, 30218, 30219
 2389, 17441, 19988,  2617, 17448, 30220, 30221, 30222, 30223
 2390, 17480, 17448, 17471,  2563, 30224, 30225, 30226, 30162
 2391, 20336, 17456, 17475, 17489, 30227, 30228, 30229, 30230
 2392, 17467, 20568, 17473, 17412, 30231, 30232, 30233, 30234
 2393, 17435, 17469, 17462, 20486, 30235, 30236, 30237, 30238
 2394,   973, 17322, 17270, 17227, 30239, 30240, 30241, 30242
 2395, 10452,   169,  3352, 10573, 30180, 30243, 30244, 30245
 2396, 10452, 10573, 10996,  3149, 30245, 30246, 30247, 30248
 2397, 11797,  3098, 11838, 11281, 30249, 30250, 30251, 30252
 2398, 11797,  3099, 17826, 12200, 30253, 30254, 30255, 30256
 2399,  3044, 13026, 12859, 12914, 30257, 30258, 30259, 30260
 2400, 13496,  2995, 14664, 14059, 30261, 30262, 30263, 30264
 2401, 14722,  2941, 15147, 18799, 30265, 30266, 30267, 30268
 2402, 18799, 15147, 15622,  2886, 30267, 30269, 30270, 30271
 2403, 19117,  2832, 16337, 16551, 30272, 30273, 30274, 30275
 2404,  2778, 16962, 16800, 16551, 30276, 30277, 30278, 30279
 2405, 17216, 17290, 17133,  2725, 30280, 30281, 30282, 30283
 2406, 17370, 17329, 17276, 19987, 30284, 30285, 30286, 30287
 2407, 17397, 17303, 20006, 17338, 30288, 30289, 30290, 30291
 2408, 17349,  2512, 17379, 20109, 30292, 30293, 30294, 30295
 2409, 17332, 20161, 17430, 17408, 30296, 30297, 30298, 30299
 2410,  2458, 17383, 17416, 17462, 30300, 30301, 30302, 30303
 2411,   974, 17413, 20542, 17418, 30304, 30305, 30306, 30307
 2412, 10453,   168,  3351, 10572, 30308, 30309, 30310, 30311
 2413, 10453, 10572, 10961,  3150, 30311, 30312, 30313, 30314
 2414, 10961,  3151, 11343, 11521, 30315, 30316, 30317, 30318
 2415, 11630,  3100, 12317, 17825, 30319, 30320, 30321, 30322
 2416, 12803,  3045, 13332, 13034, 30323, 30324, 30325, 30326
 2417, 13707,  2996, 18242, 14071, 30327, 30328, 30329, 30330
 2418, 18423, 15183, 14560, 14071, 30331, 30332, 30333, 30334
 2419, 15731,  2888, 15798, 16201, 30335, 30336, 30337, 30338
 2420, 16559, 16271,  2833, 16613, 30339, 30340, 30341, 30342
 2421, 17095, 17074, 16916,  2779, 30343, 30344, 30345, 30346
 2422, 17216, 17148, 17066, 17181, 30347, 30348, 30349, 30350
 2423, 19555, 17183, 19756,  2618, 30351, 30352, 30353, 30354
 2424, 17187,  2565, 17223, 17110, 30355, 30356, 30357, 30358
 2425,  2513, 17349, 17230, 20075, 30359, 30360, 30361, 30362
 2426, 19808, 17295, 17177, 17081, 30363, 30364, 30365, 30366
 2427, 20160, 17280, 17206, 17130, 30367, 30368, 30369, 30370
 2428, 20369, 17287, 17236, 20297, 30371, 30372, 30373, 30374
 2429, 17163, 20296, 17236, 17287, 30375, 30376, 30372, 30377
 2430, 10454,   167,  3350, 10571, 30378, 30379, 30380, 30381
 2431, 10877,  3152, 11246, 11858, 30382, 30383, 30384, 30385
 2432, 11986,  3101, 12459, 12087, 30386, 30387, 30388, 30389
 2433,  3046, 13200, 12756, 12459, 30390, 30391, 30392, 30393
 2434, 13905, 18124, 14178, 14476, 30394, 30395, 30396, 30397
 2435,  2943, 14943, 14476, 14178, 30398, 30399, 30396, 30400
 2436,  2889, 15865, 15455, 18284, 30401, 30402, 30403, 30404
 2437, 16345, 16259,  2834, 18476, 30405, 30406, 30407, 30408
 2438, 16941, 16920, 16788, 16907, 30409, 30410, 30411, 30412
 2439, 16977,  2726, 16941, 16907, 30413, 30414, 30412, 30415
 2440, 16889, 16979, 16752,  2620, 30416, 30417, 30418, 30419
 2441, 17039, 16815, 19838,  2566, 30420, 30421, 30422, 30423
 2442, 16801,  2515, 16961, 16833, 30424, 30425, 30426, 30427
 2443, 17081, 19662, 16830, 19630, 30428, 30429, 30430, 30431
 2444, 16913, 17015, 17160, 17100, 30432, 30433, 30434, 30435
 2445, 17015, 20298,  2407, 17160, 30436, 30437, 30438, 30433
 2446, 16842, 20187, 20298, 17015, 30439, 30440, 30436, 30441
 2447, 10455, 17500, 10262,  3153, 30442, 30443, 30444, 30445
 2448, 11494, 12190, 11744, 11086, 30446, 30447, 30448, 30449
 2449,  3047, 13389, 12826, 17558, 30450, 30451, 30452, 30453
 2450,  2998, 14047, 13715, 13389, 30454, 30455, 30456, 30457
 2451, 15202, 14546,  2944, 15281, 30458, 30459, 30460, 30461
 2452,  2890, 15556, 15371, 15202, 30462, 30463, 30464, 30465
 2453, 16263,  2781, 16123, 16331, 30466, 30467, 30468, 30469
 2454, 16452, 16019,  2728, 16023, 30470, 30471, 30472, 30473
 2455, 16379, 16023,  2674, 18850, 30474, 30475, 30476, 30477
 2456, 18850, 16463, 19026, 16379, 30478, 30479, 30480, 30477
 2457, 19263, 16543, 19502, 16326, 30481, 30482, 30483, 30484
 2458, 19176, 16554, 16278, 18998, 30485, 30486, 30487, 30488
 2459, 16476, 16641, 16731, 19629, 30489, 30490, 30491, 30492
 2460, 20009, 16730, 20144, 16842, 30493, 30494, 30495, 30496
 2461, 16641, 19807, 16730, 20009, 30497, 30498, 30493, 30499
 2462,   165,  3349, 10262, 17500, 30500, 30501, 30443, 30502
 2463, 10262, 10267, 11044,  3153, 30503, 30504, 30505, 30444
 2464, 17513, 11911, 11407,  3154, 30506, 30507, 30508, 30509
 2465,  3103, 12381, 11911, 17513, 30510, 30511, 30506, 30512
 2466,  3048, 13150, 12761, 12381, 30513, 30514, 30515, 30516
 2467,  2999, 14366, 13759, 13150, 30517, 30518, 30519, 30520
 2468,  2945, 14835, 14469, 14366, 30521, 30522, 30523, 30524
 2469, 15729,  2836, 15785, 16225, 30525, 30526, 30527, 30528
 2470,  2782, 15987, 15372, 18919, 30529, 30530, 30531, 30532
 2471, 15987, 18613, 15531,  2781, 30533, 30534, 30535, 30536
 2472, 18612, 15884, 18737, 15382, 30537, 30538, 30539, 30540
 2473,  2622, 15565, 15391, 15179, 30541, 30542, 30543, 30544
 2474, 16101, 15875, 15943,  2568, 30545, 30546, 30547, 30548
 2475, 15866, 15617,  2517, 16287, 30549, 30550, 30551, 30552
 2476,  2463, 15794, 15744, 18803, 30553, 30554, 30555, 30556
 2477, 15858, 15434,  2410, 15957, 30557, 30558, 30559, 30560
 2478,   979, 15582, 15402, 19113, 30561, 30562, 30563, 30564
 2479, 15402, 15582, 15957,  2410, 30562, 30565, 30559, 30566
 2480,   164,  3348, 10263, 10267, 30567, 30568, 30569, 30570
 2481, 10880, 10263, 10266,  3155, 30571, 30572, 30573, 30574
 2482, 10880,  3155, 12023, 11252, 30574, 30575, 30576, 30577
 2483, 12081, 11980,  3104, 12307, 30578, 30579, 30580, 30581
 2484, 13854, 12542,  3049, 13380, 30582, 30583, 30584, 30585
 2485,  3000, 13898, 13768, 13854, 30586, 30587, 30588, 30589
 2486,  2892, 14918, 18164, 14254, 30590, 30591, 30592, 30593
 2487,  2837, 15218, 14468, 13911, 30594, 30595, 30596, 30597
 2488,  2783, 14755, 14547, 18411, 30598, 30599, 30600, 30601
 2489,  2730, 14944, 18412, 13904, 30602, 30603, 30604, 30605
 2490, 14559,  2676, 14769, 15314, 30606, 30607, 30608, 30609
 2491, 15179, 14570,  2623, 18709, 30610, 30611, 30612, 30613
 2492, 15133, 14727,  2518, 14854, 30614, 30615, 30616, 30617
 2493,  2464, 15195, 14492, 13929, 30618, 30619, 30620, 30621
 2494, 14853, 14495,  2411, 14790, 30622, 30623, 30624, 30625
 2495, 14586,   980, 15155, 19067, 30626, 30627, 30628, 30629
 2496, 14790,  2411, 14586, 19067, 30624, 30630, 30629, 30631
 2497,   163,  3347, 10264, 10266, 30632, 30633, 30634, 30635
 2498, 10946, 10264, 10265,  3156, 30636, 30637, 30638, 30639
 2499, 10946,  3156, 11531, 11333, 30639, 30640, 30641, 30642
 2500, 17981, 11637,  3105, 17596, 30643, 30644, 30645, 30646
 2501,  3050, 12996, 17792, 12786, 30647, 30648, 30649, 30650
 2502, 14619, 13695,  2947, 18003, 30651, 30652, 30653, 30654
 2503, 13769,  2893, 14186, 18192, 30655, 30656, 30657, 30658
 2504,  2838, 13911, 18146, 13758, 30659, 30660, 30661, 30662
 2505, 13514,  2784, 14682, 18221, 30663, 30664, 30665, 30666
 2506,  2731, 13904, 13791, 13848, 30667, 30668, 30669, 30670
 2507, 13536,  2677, 18120, 14070, 30671, 30672, 30673, 30674
 2508, 18258, 13730,  2624, 18119, 30675, 30676, 30677, 30678
 2509, 13517,  2571, 14672, 14020, 30679, 30680, 30681, 30682
 2510, 13490, 18171, 14651, 14079, 30683, 30684, 30685, 30686
 2511, 14434, 18266, 13929, 14492, 30687, 30688, 30620, 30689
 2512, 14355, 13801,  2412, 14648, 30690, 30691, 30692, 30693
 2513, 14083, 13741,   981, 14005, 30694, 30695, 21775, 30696
 2514, 13741, 14083, 14648,  2412, 30694, 30697, 30692, 30698
 2515, 10276, 10265,   162,  3346, 30699, 30700, 30701, 30702
 2516, 10280, 10276,  3346,   161, 30703, 30702, 30704, 30705
 2517, 17512, 11288, 11121, 17504, 30706, 30707, 30708, 30709
 2518,  3106, 12174, 11743, 11441, 30710, 30711, 30712, 30713
 2519, 13413,  3050, 12972,  3051, 30714, 30715, 30716, 30717
 2520, 12785,  2948, 13379, 12997, 30718, 30719, 30720, 30721
 2521, 13183, 12742,  2894, 13149, 30722, 30723, 30724, 30725
 2522, 18005,  2839, 17947, 13625, 30726, 30727, 30728, 30729
 2523, 12825,  2785, 13012, 13388, 30730, 30731, 30732, 30733
 2524, 12538,  2732, 13848, 13201, 30734, 30735, 30736, 30737
 2525, 13331, 17770, 13035, 13536, 30738, 30739, 30740, 30741
 2526, 12861,  2625, 17931, 13375, 30742, 30743, 30744, 30745
 2527, 12718,  2572, 18121, 13103, 30746, 30747, 30748, 30749
 2528, 17852, 12854, 12919,  2520, 30750, 30751, 30752, 30753
 2529, 17954, 13213, 17851, 12554, 30754, 30755, 30756, 30757
 2530, 13211, 12750,  2413, 13047, 30758, 30759, 30760, 30761
 2531, 13354, 12858,   982, 13265, 30762, 30763, 21781, 30764
 2532, 13047,  2413, 12858, 13354, 30760, 30765, 30762, 30766
 2533,   161,   160, 10277, 10280, 30767, 30768, 30769, 30705
 2534, 11736,  3106, 11480, 17510, 30770, 30771, 30772, 30773
 2535,  3052, 17608, 17526, 11963, 30774, 30775, 30776, 30777
 2536, 17671, 17672, 17608,  3052, 30778, 30779, 30774, 30780
 2537, 11638,  2949, 12082, 12306, 30781, 30782, 30783, 30784
 2538,  2895, 12465, 11979, 11408, 30785, 30786, 30787, 30788
 2539, 12261, 11739,  2840, 12189, 30789, 30790, 30791, 30792
 2540, 17692, 17691, 17846, 12933, 30793, 30794, 30795, 30796
 2541, 11985,  2733, 12088,  2786, 30797, 30798, 30799, 30800
 2542, 12316, 11631,  2679, 17624, 30801, 30802, 30803, 30804
 2543,  2626, 12201, 11796, 11818, 30805, 30806, 30807, 30808
 2544, 12718, 12294, 12341,  2572, 30809, 30810, 30811, 30746
 2545,  2521,  2520, 12919, 11777, 30812, 30752, 30813, 30814
 2546, 17647,  2467, 12123, 12554, 30815, 30816, 30817, 30818
 2547, 11953,  2414, 12424, 12126, 30819, 30820, 30821, 30822
 2548, 11779,   983, 12217, 12679, 30823, 30824, 30825, 30826
 2549,   160,  3345, 10278, 10277, 30827, 30828, 30829, 30768
 2550, 11018, 10278, 10279,  3158, 30830, 30831, 30832, 30833
 2551, 11963, 11479, 11440,  3052, 30834, 30835, 30836, 30777
 2552, 11011, 11742, 11440,  3053, 30837, 30838, 30839, 30840
 2553, 10952,  2950, 11332, 11530, 30841, 30842, 30843, 30844
 2554, 10902,  2896, 11251,  2950, 30845, 30846, 30847, 30848
 2555,  2895, 11495, 11739, 12380, 30849, 30850, 30851, 30852
 2556,  2840, 17549, 11745, 17692, 30853, 30854, 30855, 30856
 2557, 10903,  2734, 12020, 11247, 30857, 30858, 30859, 30860
 2558, 10951,  2680, 11520, 11342, 30861, 30862, 30863, 30864
 2559, 11818, 11796, 11133,  2627, 30807, 30865, 30866, 30867
 2560, 11927, 11434, 11460,  2573, 30868, 30869, 30870, 30871
 2561, 11848, 11777,  2573, 11460, 30872, 30873, 30870, 30874
 2562, 10928,  2468, 11373, 11314, 30875, 30876, 30877, 30878
 2563, 10927,  2415, 11368, 17574, 30879, 30880, 30881, 30882
 2564, 11793, 11322, 11108,   984, 30883, 30884, 30885, 30886
 2565, 11779, 11322, 11793,   983, 30887, 30883, 30888, 30823
 2566,   159,  3344, 10272, 10279, 30889, 30890, 30891, 30892
 2567, 10272,  3431,   269, 10486, 30893, 30894, 30895, 30896
 2568, 10486, 10644, 11109,  3158, 30897, 30898, 30899, 30900
 2569,   267, 10485, 10456,   268, 30901, 30902, 30903, 30904
 2570, 10643, 11011,  3053, 10485, 30905, 30840, 30906, 30907
 2571, 10484, 10642, 10952,  3003, 30908, 30909, 30910, 30911
 2572, 10483, 10641, 10902,  2950, 30912, 30913, 30848, 30914
 2573, 10482, 10481,  2841, 11101, 30915, 30916, 30917, 30918
 2574,  2787, 11050, 10640, 10480, 30919, 30920, 30921, 30922
 2575, 10480, 10639, 10903,  2787, 30923, 30924, 30925, 30922
 2576, 10479, 10638, 10951,  2734, 30926, 30927, 30928, 30929
 2577, 11133, 10478, 10637,  2627, 30930, 30931, 30932, 30866
 2578, 10477, 10476,  2574, 11085, 30933, 30934, 30935, 30936
 2579, 10476, 10636, 11032,  2574, 30937, 30938, 30939, 30934
 2580, 10475, 10635, 10928,  2522, 30940, 30941, 30942, 30943
 2581, 10927, 10474, 10634,  2415, 30944, 30945, 30946, 30879
 2582, 11108, 10457, 10633,   984, 30947, 30948, 30949, 30885
 2583, 10457,   255,  3419, 10633, 30950, 30951, 30952, 30948
 2584, 10289, 10631, 10953,   882, 30953, 21807, 30954, 30955
 2585,   808, 17572, 11397, 11759, 30956, 30957, 30958, 30959
 2586,   773, 11765, 12219, 12267, 30960, 21228, 30961, 21815
 2587,   738, 12534, 13222, 13061, 30962, 30963, 30964, 21819
 2588, 14604, 18351,   672, 14635, 30965, 30966, 30967, 30968
 2589,   613, 15979, 15495, 18760, 30969, 30970, 30971, 30972
 2590,   611, 14900, 14515, 13969, 30973, 21210, 30974, 30975
 2591, 19746, 14409, 19388, 13454, 30976, 30977, 30978, 30979
 2592, 12651, 13639, 13096,   556, 21836, 30980, 30981, 30982
 2593, 10837,   531, 10748, 11300, 30983, 30984, 30985, 30986
 2594,  9679,  9505,  9446,  9493, 30987, 21194, 30988, 21850
 2595,  9428,  9241,  9193, 20700, 30989, 30990, 30991, 30992
 2596, 20279, 20307,  8421,   438, 30993, 30994, 30995, 30996
 2597, 19168, 19167,  7187, 19349, 30997, 30998, 30999, 31000
 2598,  6828,  6021,  6151,  6615, 31001, 21178, 31002, 31003
 2599,   356,  4520,  4374,  4181, 31004, 31005, 21173, 31006
 2600,  4998,  4769,  5206,  5252, 31007, 31008, 31009, 21863
 2601, 10321, 10628, 10905,   740, 22733, 31010, 21249, 31011
 2602, 10320, 10627, 10950,   707, 22729, 31012, 22859, 31013
 2603, 10627, 10319,   676, 10950, 31014, 31015, 31016, 31012
 2604, 10318, 10317,   618, 11084, 22721, 31017, 22853, 31018
 2605, 10317, 10625, 11030,   618, 22718, 31019, 31020, 31017
 2606, 10316, 10624, 10930,   592, 22714, 31021, 22843, 31022
 2607, 10925, 10315, 10623,   539, 31023, 22710, 31024, 31025
 2608,   539, 10623, 10314, 11116, 31024, 31026, 31027, 31028
 2609,   239, 10313, 10459,   240, 22699, 22701, 31029, 31030
 2610, 10313, 10621, 11001,   494, 22698, 31031, 31032, 22702
 2611, 10312, 10620, 10968,   472, 22694, 31033, 31034, 31035
 2612,   450, 10968, 10620, 10311, 31036, 31033, 31037, 31038
 2613, 10310, 10309,   410,   429, 22686, 31039, 31040, 31041
 2614,   391, 11046, 10618, 10308, 22815, 31042, 31043, 31044
 2615, 10308, 10617, 10907,   391, 22679, 31045, 22809, 31044
 2616, 10307, 10616, 10964,   372, 22675, 31046, 22805, 31047
 2617, 10616, 10306,   355, 10964, 31048, 31049, 31050, 31046
 2618, 10305, 10304,   285, 11072, 22667, 31051, 31052, 31053
 2619, 10304, 10614, 11028,   285, 22664, 31054, 31055, 31051
 2620, 10303, 10613, 10932,  2360, 22660, 31056, 22792, 31057
 2621, 10302, 10612, 10933,  2308, 22656, 31058, 22786, 31059
 2622, 10612, 10301,  2253, 10933, 31060, 31061, 31062, 31058
 2623,   225, 10300, 10460,   226, 22645, 22647, 31063, 31064
 2624, 10300, 10610, 11000,  2147, 22644, 31065, 31066, 22648
 2625, 10299, 10609, 10969,  2094, 22640, 31067, 31068, 31069
 2626,  2039, 10969, 10609, 10298, 31070, 31067, 31071, 31072
 2627,  1877, 11052, 10270, 10260, 31073, 31074, 31075, 31076
 2628, 10260, 10269, 10896,  1877, 22623, 31077, 22758, 31076
 2629, 10259, 10268, 10962,  1824, 22620, 31078, 22754, 31079
 2630, 10268, 10275,  1772, 10962, 22616, 31080, 31081, 31078
 2631,  1665, 10274, 10273, 11026, 31082, 22613, 31083, 22744
 2632, 11026, 10273, 10281,  1612, 31083, 22611, 31084, 31085
 2633,  4764, 17662,  4693,  4198, 31086, 31087, 31088, 31089
 2634,  5612,  5791,   271, 17585, 31090, 31091, 31092, 31093
 2635,  6979,  6823, 18020,  6670, 31094, 31095, 31096, 31097
 2636,  7140,   272,  7268,  7391, 31098, 31099, 31100, 23975
 2637, 10873,   274, 10872, 10978, 31101, 31102, 31103, 31104
 2638, 11575, 19284, 19104, 10786, 31105, 31106, 31107, 31108
 2639, 19286, 12580, 13132,   275, 31109, 31110, 23699, 31111
 2640, 13118, 13308, 12708,   347, 23603, 31112, 23703, 31113
 2641, 13871, 14292, 14191, 19121, 23493, 31114, 31115, 31116
 2642,   350, 14983, 14618, 14924, 31117, 23391, 31118, 31119
 2643, 15140, 14591,   280, 15286, 31120, 31121, 23279, 31122
 2644, 13743,   281, 14018, 14096, 31123, 23164, 31124, 23167
 2645,   282, 13361, 12867, 12225, 31125, 23050, 22925, 31126
 2646,   283, 12225, 11803, 11827, 31127, 22928, 22801, 31128
 2647,   284, 11422, 11827, 11122, 22799, 31129, 22804, 31130
 2648, 11471, 11072,   285, 17570, 22797, 31052, 31131, 31132
 2649, 12720, 12281, 12357,   287, 31133, 31134, 31135, 31136
 2650, 12720,   287, 17965, 13106, 31136, 31137, 31138, 23045
 2651,   288, 14669, 13511, 13106, 31139, 31140, 23046, 31141
 2652, 15286, 18319, 14814, 15499, 23278, 31142, 31143, 31144
 2653, 14129, 14145, 19296, 14312, 31145, 31146, 23596, 31147
 2654, 11598,   275, 11720, 18894, 31148, 23702, 23787, 31149
 2655,   296, 10871, 10851, 10729, 31150, 23874, 31151, 23970
 2656,  7267,  6986,  7140,  7414, 31152, 31153, 23974, 31154
 2657,  6669, 17789,  6522,  6826, 24146, 31155, 31156, 31157
 2658,  6086,  5950,  6069,  6547, 31158, 31159, 31160, 31161
 2659, 17582, 17521,  4707,  5053, 31162, 31163, 31164, 31165
 2660,  3971,  3454,  3435,  4164, 31166, 21161, 31167, 31168
 2661,  4716,  5082,  4945, 17524, 31169, 31170, 31171, 31172
 2662, 17517,  4705, 17670,  4876, 31173, 31174, 31175, 31176
 2663, 11418, 11481, 11065,  1560, 31177, 31178, 26748, 31179
 2664,  4169,  4357,  3975,  3434, 31180, 31181, 31182, 31183
 2665,  3434,    44,  3159,  3526, 31184, 21163, 31185, 31186
 2666, 17606,  4569, 17868,  4738, 31187, 31188, 21312, 31189
 2667,  4148,  4353,  3970,  3752, 31190, 31191, 31192, 31193
 2668,  5070,  5473, 18053,  5250, 31194, 31195, 31196, 31197
 2669,  5884, 18131,  6205,  6066, 31198, 24156, 31199, 31200
 2670,  6626,  6816,  6544,  6518, 31201, 31202, 31203, 31204
 2671,  7539,  7367,   343, 18479, 23982, 31205, 31206, 31207
 2672,  8120, 18824,  8083,  8091, 31208, 31209, 23886, 31210
 2673, 19422, 10710,   345,  8438, 23795, 23793, 23882, 31211
 2674, 10869, 11603, 11738,   346, 23710, 31212, 31213, 31214
 2675, 12170, 12609,   347, 11738, 31215, 31216, 23706, 31217
 2676,   349, 13807, 14149, 14618, 31218, 23396, 31219, 23394
 2677, 18286, 15287,   351, 14802, 31220, 31221, 23283, 31222
 2678,   352, 15015, 13528, 13069, 31223, 31224, 23054, 31225
 2679,   353, 13069, 12814, 12905, 31226, 23053, 31227, 31228
 2680, 10964,   355, 11514, 11349, 31050, 31229, 31230, 22806
 2681,  5370,  5217,  5037,  5141, 31231, 31232, 31233, 31234
 2682,  6196,  6364, 18553,  6511, 24158, 31235, 31236, 31237
 2683,  7113,  7380,  7206,   361, 24071, 23988, 31238, 31239
 2684,   361,  7206,  7381,  7584, 31238, 31240, 31241, 31242
 2685,  8639,  8090,  7884,  7659, 31243, 23890, 31244, 31245
 2686,  8649,  8845,  8953,  8746, 23802, 31246, 31247, 23799
 2687, 10975,  9012, 10240, 12660, 31248, 31249, 31250, 31251
